0	#	Родитель	#	0 	@
2.4.2.4.	#	КАФЕДРА МИКРОБИОЛОГИИ, ВИРУСОЛОГИИ И ИМУНОЛОГИИ	#	20,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	3,25 	@
..........	#	Доцент, к.н.	#	1,00 	@
..........	#	Ст. преподаватель, к.н.	#	1,00 	@
..........	#	Ст. преподаватель	#	1,00 	@
..........	#	Ассистент, к.н.	#	2,00 	@
..........	#	Ассистент 	#	2,75 	@
..........	#	Старший лаборант	#	2,00 	@
..........	#	Лаборант	#	5,50 	@
2.4.2.5.	#	КАФЕДРА ПАТОЛОГИЧЕСКОЙ АНАТОМИИ С СЕКЦИОННЫМ КУРСОМ	#	17,50 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	3,25 	@
..........	#	Ассистент, к.н.	#	3,00 	@
..........	#	Ассистент 	#	3,25 	@
..........	#	Старший лаборант	#	1,00 	@
..........	#	Лаборант	#	6,00 	@
2.4.2.6.	#	КАФЕДРА ПРОПЕДЕВТИКИ ПЕДИАТРИИ	#	12,75 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	2,00 	@
..........	#	Ассистент, к.н.	#	7,50 	@
..........	#	Ассистент 	#	0,25 	@
..........	#	Старший лаборант	#	1,00 	@
..........	#	Лаборант	#	1,00 	@
2.4.2.7.	#	КАФЕДРА ПЕДИАТРИИ С КУРСОМ ДЕТСКИХ ИНФЕКЦИОННЫХ БОЛЕЗНЕЙ	#	30,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	2,75 	@
..........	#	Доцент, д.н.	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	12,25 	@
..........	#	Доцент, к.н.	#	0,50 	@
..........	#	Ассистент, к.н.	#	6,25 	@
..........	#	Ассистент 	#	0,25 	@
..........	#	Старший лаборант	#	3,00 	@
..........	#	Лаборант	#	3,50 	@
2.4.2.8.	#	КАФЕДРА ХИРУРГИИ № 2	#	10,25 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	3,25 	@
..........	#	Ассистент, к.н.	#	3,50 	@
..........	#	Старший лаборант	#	0,50 	@
..........	#	Лаборант	#	2,00 	@
2.4.2.9.	#	КАФЕДРА ФАРМАЦИИ	#	7,75 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	0,50 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	0,25 	@
..........	#	Ст. преподаватель, к.н.	#	0,50 	@
..........	#	Ассистент 	#	3,00 	@
..........	#	Старший лаборант	#	0,50 	@
..........	#	Лаборант	#	2,00 	@
2.4.2.1...........	#	КАФЕДРА ФАРМАКОЛОГИИ	#	12,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	2,00 	@
..........	#	Доцент, к.н.	#	1,00 	@
..........	#	Ст. преподаватель	#	1,00 	@
..........	#	Ассистент, к.н.	#	3,00 	@
..........	#	Ассистент 	#	1,00 	@
..........	#	Старший лаборант	#	1,50 	@
..........	#	Лаборант	#	2,00 	@
2.4.2.11.	#	КАФЕДРА МЕДИЦИНСКОЙ И ФАРМАЦЕВТИЧЕСКОЙ ХИМИИ	#	17,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	1,75 	@
..........	#	Доцент, к.н.	#	1,00 	@
..........	#	Ст. преподаватель	#	2,00 	@
..........	#	Ассистент, к.н.	#	2,00 	@
..........	#	Ассистент 	#	3,75 	@
..........	#	Старший лаборант	#	2,00 	@
..........	#	Лаборант	#	4,00 	@
2.4.3.	#	СТОМАТОЛОГИЧЕСКИЙ ФАКУЛЬТЕТ	#	154,00 	@
..........	#	Декан факультета с численностью обучающихся до 1000	#	1,00 	@
2.4.3.1.	#	КАФЕДРА ВНУТРЕННЕЙ МЕДИЦИНЫ № 3	#	5,75 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	1,75 	@
..........	#	Ассистент, к.н.	#	0,50 	@
..........	#	Ассистент 	#	1,00 	@
..........	#	Лаборант	#	1,50 	@
2.4.3.2.	#	КАФЕДРА ДЕТСКОЙ СТОМАТОЛОГИИ	#	16,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание доцент	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	5,00 	@
..........	#	Доцент, к.н.	#	2,00 	@
..........	#	Ассистент, к.н.	#	2,00 	@
..........	#	Ассистент 	#	2,00 	@
..........	#	Старший лаборант	#	1,50 	@
..........	#	Лаборант	#	3,00 	@
2.4.3.3.	#	КАФЕДРА КОЖНО-ВЕНЕРИЧЕСКИХ БОЛЕЗНЕЙ	#	13,50 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	3,50 	@
..........	#	Доцент, к.н.	#	0,75 	@
..........	#	Ассистент, к.н.	#	2,25 	@
..........	#	Ассистент 	#	3,00 	@
..........	#	Старший лаборант	#	1,50 	@
..........	#	Лаборант	#	1,50 	@
2.4.3.4.	#	КАФЕДРА ОТОЛАРИНГОЛОГИИ	#	9,25 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	1,25 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	2,75 	@
..........	#	Ассистент 	#	1,25 	@
..........	#	Старший лаборант	#	1,00 	@
..........	#	Лаборант	#	2,00 	@
2.4.3.5.	#	КАФЕДРА ОФТАЛЬМОЛОГИИ	#	8,75 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Доцент, д.н.	#	0,75 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	2,00 	@
..........	#	Доцент, к.н.	#	1,25 	@
..........	#	Ассистент 	#	1,25 	@
..........	#	Старший лаборант	#	1,00 	@
..........	#	Лаборант	#	1,50 	@
2.4.3.6.	#	КАФЕДРА ОРТОПЕДИЧЕСКОЙ СТОМАТОЛОГИИ	#	17,25 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
..........	#	Профессор, д.н., имеющий уч.звание "профессор"	#	0,25 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	3,00 	@
..........	#	Доцент, к.н.	#	1,75 	@
..........	#	Ассистент, к.н.	#	2,50 	@
..........	#	Ассистент 	#	3,75 	@
..........	#	Старший лаборант	#	1,00 	@
..........	#	Лаборант	#	4,00 	@
2.4.3.7.	#	КАФЕДРА СУДЕБНОЙ МЕДИЦИНЫ	#	10,00 	@
..........	#	Заведующий кафедрой, к.н., имеющий звание доцент	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	1,25 	@
..........	#	Доцент, к.н.	#	1,00 	@
..........	#	Ст. преподаватель	#	1,50 	@
..........	#	Ассистент 	#	1,75 	@
..........	#	Старший лаборант	#	1,00 	@
..........	#	Лаборант	#	2,50 	@
2.4.3.8.	#	КАФЕДРА ТЕРАПЕВТИЧЕСКОЙ СТОМАТОЛОГИИ	#	14,75 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание доцент	#	1,00 	@
..........	#	Доцент, к.н., имеющий уч. звание "доцент"	#	2,00 	@
..........	#	Ассистент 	#	7,25 	@
..........	#	Старший лаборант	#	1,00 	@
..........	#	Лаборант	#	3,50 	@
2.4.3.9.	#	КАФЕДРА ЛЕЧЕБНОЙ ФИЗКУЛЬТУРЫ И СПОРТИВНОЙ МЕДИЦИНЫ, ФИЗИОТЕРАПИИ С КУРСОМ ФИЗИЧЕСКОГО ВОСПИТАНИЯ	#	20,25 	@
..........	#	Заведующий кафедрой, д.н., имеющий звание профессор	#	1,00 	@
